SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,PricePerBrick
29287,75188,2,Star Wars,The Last Jedi,2018,Resistance Bomber (Finch Dallow version),1,778,99.99,,,109.99,48,126,,0.128521851
26720,75188,1,Star Wars,The Last Jedi,2017,Resistance Bomber,5,778,99.99,109.99,139.99,109.99,https://images.brickset.com/sets/images/75188-1.jpg,4395,2014,0.128521851
26581,70908,1,The LEGO Batman Movie,,2017, The Scuttler,6,775,84.99,79.99,99.99,79.99,https://images.brickset.com/sets/images/70908-1.jpg,4379,1495,0.109664516
26718,75186,1,Star Wars,Original Content,2017,The Arrowhead,5,775,84.99,89.99,109.99,89.99,https://images.brickset.com/sets/images/75186-1.jpg,2027,1370,0.109664516
27313,21037,1,Architecture,,2017,LEGO House,,774,,,,,https://images.brickset.com/sets/images/21037-1.jpg,1355,2042,0
27426,70643,1,Ninjago,Sons of Garmadon,2018,Temple of Resurrection,8,765,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/70643-1.jpg,1777,853,0.078418301
27842,75953,1,Harry Potter,Chamber of Secrets,2018,Hogwarts Whomping Willow,6,753,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75953-1.jpg,5655,1967,0.079667995
29153,21317,1,Ideas,Licensed,2019,Steamboat Willie,2,751,79.99,89.99,119.99,89.99,https://images.brickset.com/sets/images/21317-1.jpg,2279,1757,0.106511318
29088,21316,1,Ideas,Licensed,2019,The Flintstones,4,748,54.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/21316-1.jpg,2894,1743,0.073516043
24928,70613,1,The LEGO Ninjago Movie,,2017,Garma Mecha Man,4,747,59.99,59.99,74.99,59.99,https://images.brickset.com/sets/images/70613-1.jpg,1603,852,0.080307898
27450,75202,1,Star Wars,The Last Jedi,2018,Defense of Crait,5,746,74.99,84.99,99.99,79.99,https://images.brickset.com/sets/images/75202-1.jpg,2976,1526,0.100522788
26418,21035,1,Architecture,Landmark Series,2017,Solomon R. Guggenheim Museum,,744,64.99,79.99,99.99,69.99,https://images.brickset.com/sets/images/21035-1.jpg,2673,1304,0.087352151
26788,60169,1,City,Cargo,2017,Cargo Terminal,4,740,64.99,79.99,99.99,69.99,https://images.brickset.com/sets/images/60169-1.jpg,2322,1564,0.087824324
27758,4002017,1,Miscellaneous,Employee gift,2017,Nutcracker,,732,,,,,https://images.brickset.com/sets/images/4002017-1.jpg,347,280,0
27797,75218,1,Star Wars,Episode IV,2018,X-wing Starfighter,4,731,89.99,79.99,99.99,99.99,https://images.brickset.com/sets/images/75218-1.jpg,4811,2367,0.123105335
28375,75975,1,Overwatch,,2019,Watchpoint: Gibraltar,4,730,79.99,89.99,119.99,89.99,https://images.brickset.com/sets/images/75975-1.jpg,768,875,0.109575342
26470,21134,1,Minecraft,Minifig-scale,2017,The Waterfall Base,4,729,74.99,69.99,89.99,89.99,https://images.brickset.com/sets/images/21134-1.jpg,760,522,0.102866941
26742,31069,1,Creator,Modular,2017,Modular Family Villa,3,728,44.99,69.99,89.99,59.99,https://images.brickset.com/sets/images/31069-1.jpg,2478,1708,0.061799451
27524,41340,1,Friends,,2018,Friendship House,3,722,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/41340-1.jpg,1043,452,0.083088643
26728,21135,1,Minecraft,Minifig-scale,2017,The Crafting Box 2.0,2,717,79.99,59.99,74.99,69.99,https://images.brickset.com/sets/images/21135-1.jpg,769,449,0.111562064
29132,75938,1,Jurassic World,Legend of Isla Nublar,2019,T. rex vs Dino-Mech Battle,2,716,79.99,89.99,119.99,89.99,https://images.brickset.com/sets/images/75938-1.jpg,170,1085,0.111717877
28479,41369,1,Friends,,2019,Mia's House,3,715,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/41369-1.jpg,301,318,0.083902098
26435,41232,1,DC Super Hero Girls,,2017,Super Hero High School,3,712,74.99,79.99,109.99,79.99,https://images.brickset.com/sets/images/41232-1.jpg,1205,347,0.105323034
29217,45805,1,Education,FIRST LEGO League Jr.,2017,FIRST LEGO League (FLL) Challenge 2017 - Aqua Adventure Inspire Set,,710,,,,,2,7,,0
27484,41597,1,BrickHeadz,,2018,Go Brick Me,,708,25.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/41597-1.jpg,4151,1053,0.03670904
28045,60196,1,City,Arctic,2018,Arctic Supply Plane,4,707,59.99,79.99,99.99,69.99,https://images.brickset.com/sets/images/60196-1.jpg,853,1013,0.084851485
28443,70831,1,The Lego Movie 2: The Second Part,,2019,Emmet's Dream House/Rescue Rocket!,4,706,54.99,69.99,89.99,59.99,https://images.brickset.com/sets/images/70831-1.jpg,1958,1443,0.077889518
26485,70626,1,Ninjago,The Hands of Time,2017,Dawn of Iron Doom,6,704,59.99,59.99,74.99,59.99,https://images.brickset.com/sets/images/70626-1.jpg,1173,659,0.085213068
26442,41148,1,Disney,Frozen,2017,Elsa's Magical Ice Palace,7,701,64.99,79.99,99.99,69.99,https://images.brickset.com/sets/images/41148-1.jpg,1363,762,0.092710414
28369,76131,1,Marvel Super Heroes,Avengers: Endgame,2019,Avengers Compound Battle,7,699,89.99,99.99,139.99,99.99,https://images.brickset.com/sets/images/76131-1.jpg,1377,1620,0.128741059
29122,70424,1,Hidden Side,,2019,Ghost Train Express,,698,69.99,79.99,99.99,79.99,https://images.brickset.com/sets/images/70424-1.jpg,135,1328,0.100272206
26751,41188,1,Elves,,2017,Breakout from the Goblin King's Fortress,4,695,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/41188-1.jpg,1006,449,0.093510791
27841,75952,1,Harry Potter,Fantastic Beasts,2018,Newt's Case of Magical Creatures,4,694,44.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/75952-1.jpg,4536,1257,0.064827089
28042,45807,1,Education,FIRST LEGO League Jr.,2018,Mission Moon,,693,,,,,https://images.brickset.com/sets/images/45807-1.jpg,9,124,0
29081,70837,1,The Lego Movie 2: The Second Part,,2019,Shimmer & Shine Sparkle Spa!,8,691,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/70837-1.jpg,294,703,0.086816208
26496,75172,1,Star Wars,Rogue One,2017,Y-wing Starfighter,5,691,64.99,59.99,74.99,69.99,https://images.brickset.com/sets/images/75172-1.jpg,9264,2530,0.094052098
29123,70423,1,Hidden Side,,2019,Paranormal Intercept Bus 3000,,689,54.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/70423-1.jpg,193,1367,0.079811321
28409,75234,1,Star Wars,Episode III,2019,AT-AP Walker,5,689,64.99,59.99,79.99,69.99,https://images.brickset.com/sets/images/75234-1.jpg,1508,1325,0.094325109
27851,60197,1,City,Trains,2018,Passenger Train,4,677,119.99,159.99,199.99,129.99,https://images.brickset.com/sets/images/60197-1.jpg,2408,1912,0.177237814
27438,76107,1,Marvel Super Heroes,Avengers: Infinity War,2018,Thanos: Ultimate Battle,4,674,69.99,69.99,89.99,79.99,https://images.brickset.com/sets/images/76107-1.jpg,5399,1378,0.10384273
26744,31070,1,Creator,,2017,Turbo Track Racer,,664,54.99,59.99,74.99,49.99,https://images.brickset.com/sets/images/31070-1.jpg,1659,682,0.082816265
27519,60174,1,City,Mountain Police,2018,Mountain Police Headquarters,7,663,69.99,89.99,109.99,79.99,https://images.brickset.com/sets/images/60174-1.jpg,1408,941,0.105565611
27883,41195,1,Elves,,2018,Emily & Noctura's Showdown,4,650,44.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/41195-1.jpg,670,332,0.069215385
28502,21044,1,Architecture,Skylines,2019,Paris,,649,44.99,49.99,69.99,49.99,https://images.brickset.com/sets/images/21044-1.jpg,1777,1352,0.069322034
27947,41352,1,Friends,,2018,The Big Race Day,3,648,49.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/41352-1.jpg,503,235,0.077145062
27602,41194,1,Elves,,2018,Noctura's Tower & the Earth Fox Rescue ,4,646,54.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/41194-1.jpg,903,373,0.085123839
27863,21147,1,Minecraft,Minifig-scale,2018,The Bedrock Adventures,4,644,79.99,89.99,99.99,89.99,https://images.brickset.com/sets/images/21147-1.jpg,322,345,0.124208075
28462,80103,1,Seasonal,Chinese New Year,2019,Dragon Boat Race,15,643,44.99,49.99,59.99,49.99,https://images.brickset.com/sets/images/80103-1.jpg,1392,1171,0.069968896
27430,70923,1,The LEGO Batman Movie,,2018,The Bat-Space Shuttle,6,643,69.99,79.99,89.99,79.99,https://images.brickset.com/sets/images/70923-1.jpg,2570,1404,0.108849145
26449,41185,1,Elves,,2017,Magic Rescue from the Goblin Village,5,637,54.99,59.99,74.99,59.99,https://images.brickset.com/sets/images/41185-1.jpg,1163,537,0.086326531
28092,75221,1,Star Wars,Episode IV,2018,Imperial Landing Craft,5,636,79.99,89.99,109.99,89.99,https://images.brickset.com/sets/images/75221-1.jpg,1605,2034,0.12577044
26572,42062,1,Technic,,2017,Container Yard,,631,54.99,59.99,74.99,49.99,https://images.brickset.com/sets/images/42062-1.jpg,1576,712,0.087147385
26499,75179,1,Star Wars,The Last Jedi,2017,Kylo Ren's TIE Fighter,4,630,74.99,79.99,99.99,79.99,https://images.brickset.com/sets/images/75179-1.jpg,6743,2005,0.119031746
29076,41379,1,Friends,,2019,Heartlake City Restaurant,3,624,54.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/41379-1.jpg,69,572,0.088125
28461,80102,1,Seasonal,Chinese New Year,2019,Dragon Dance,5,622,,,,,https://images.brickset.com/sets/images/80102-1.jpg,1266,1885,0
26704,76086,1,DC Comics Super Heroes,DC Extended Universe,2017,Knightcrawler Tunnel Attack,4,622,54.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/76086-1.jpg,1916,783,0.08840836
26464,41314,1,Friends,,2017,Stephanie's House,3,622,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/41314-1.jpg,1407,627,0.104485531
27796,75217,1,Star Wars,Solo,2018,Imperial Conveyex Transport,5,622,79.99,89.99,109.99,89.99,https://images.brickset.com/sets/images/75217-1.jpg,2288,1372,0.128601286
28460,80101,1,Seasonal,Chinese New Year,2019,Chinese New Year's Eve Dinner,6,615,,,,,https://images.brickset.com/sets/images/80101-1.jpg,1333,1927,0
28010,75933,1,Jurassic World,Fallen Kingdom,2018,T. Rex Transport,3,609,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75933-1.jpg,1758,988,0.098505747
28227,76115,1,Marvel Super Heroes,Spider-Man,2019,Spider Mech vs. Venom ,4,604,44.99,49.99,59.99,49.99,https://images.brickset.com/sets/images/76115-1.jpg,1277,1344,0.074486755
27478,72006,1,Nexo Knights,Season 5,2018,Axl's Rolling Arsenal,4,604,59.99,59.99,79.99,69.99,https://images.brickset.com/sets/images/72006-1.jpg,459,366,0.099321192
29209,45680,1,Education,SPIKE Prime,2019,Expansion set,,603,,,,,https://images.brickset.com/sets/images/45680-1.jpg,2,101,0
26573,42063,1,Technic,,2017,BMW R 1200 GS Adventure,,603,54.99,59.99,74.99,49.99,https://images.brickset.com/sets/images/42063-1.jpg,4520,1084,0.09119403
26757,41317,1,Friends,Summer,2017,Sunshine Catamaran,3,603,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/41317-1.jpg,1337,504,0.107777778
28374,75974,1,Overwatch,,2019,Bastion,,602,54.99,49.99,69.99,59.99,https://images.brickset.com/sets/images/75974-1.jpg,877,835,0.091345515
29067,41380,1,Friends,,2019,Lighthouse Rescue Centre,2,602,54.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/41380-1.jpg,70,412,0.091345515
26957,70355,1,Nexo Knights,Season 4,2017,Aaron's Rock Climber,5,598,49.99,59.99,74.99,59.99,https://images.brickset.com/sets/images/70355-1.jpg,638,420,0.083595318
26468,21132,1,Minecraft,Minifig-scale,2017,Jungle Temple,3,598,54.99,49.99,64.99,59.99,https://images.brickset.com/sets/images/21132-1.jpg,488,593,0.091956522
27815,31083,1,Creator,,2018,Cruising Adventures,3,597,44.99,59.99,79.99,49.99,https://images.brickset.com/sets/images/31083-1.jpg,1428,1009,0.075360134
27446,21039,1,Architecture,Skylines,2018,Shanghai,,597,54.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/21039-1.jpg,2740,1314,0.092110553
29050,31095,1,Creator,,2019,Fairground Carousel,,595,44.99,49.99,69.99,49.99,https://images.brickset.com/sets/images/31095-1.jpg,413,1501,0.075613445
27894,42079,1,Technic,,2018,Heavy Duty Forklift,,592,54.99,69.99,89.99,49.99,https://images.brickset.com/sets/images/42079-1.jpg,1374,664,0.092888514
29244,BL19010,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Hot Shot Carnival ,,591,,,,,https://images.brickset.com/sets/images/BL19010-1.jpg,190,296,0
26463,41313,1,Friends,Summer,2017,Heartlake Summer Pool,2,589,54.99,49.99,59.99,49.99,https://images.brickset.com/sets/images/41313-1.jpg,1338,535,0.09336163
28388,70669,1,Ninjago,Legacy,2019,Cole's Earth Driller ,4,587,44.99,49.99,69.99,49.99,https://images.brickset.com/sets/images/70669-1.jpg,403,526,0.076643952
26762,41324,1,Friends,Snow Resort,2017,Snow Resort Ski Lift,2,585,54.99,59.99,74.99,59.99,https://images.brickset.com/sets/images/41324-1.jpg,1416,545,0.094
27662,41154,1,Disney,Cinderella,2018,Cinderella's Dream Castle,2,585,69.99,69.99,89.99,79.99,https://images.brickset.com/sets/images/41154-1.jpg,632,427,0.119641026
27816,31085,1,Creator,,2018,Mobile Stunt Show,2,581,44.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/31085-1.jpg,705,513,0.077435456
26384,70905,1,The LEGO Batman Movie,,2017,The Batmobile,5,581,54.99,59.99,74.99,41.99,https://images.brickset.com/sets/images/70905-1.jpg,5052,1380,0.09464716
27457,10404,1,Classic,Building Bigger Thinking,2018,Ocean's Bottom,2,579,24.99,29.99,34.99,29.99,https://images.brickset.com/sets/images/10404-1.jpg,1411,404,0.043160622
28463,42093,1,Technic,,2019,Chevrolet Corvette ZR1,,579,39.99,49.99,69.99,39.99,https://images.brickset.com/sets/images/42093-1.jpg,1100,701,0.069067358
29124,70422,1,Hidden Side,,2019,Shrimp Shack Attack,,579,44.99,49.99,69.99,49.99,https://images.brickset.com/sets/images/70422-1.jpg,183,1346,0.077702936
27443,75929,1,Jurassic World,Fallen Kingdom,2018,Carnotaurus Gyrosphere Escape,3,577,59.99,79.99,99.99,79.99,https://images.brickset.com/sets/images/75929-1.jpg,2240,962,0.103968804
29049,31096,1,Creator,,2019,Twin-Rotor Helicopter,,569,44.99,59.99,79.99,49.99,https://images.brickset.com/sets/images/31096-1.jpg,64,401,0.079068541
27477,72005,1,Nexo Knights,Season 5,2018,Aaron's X-bow,4,569,49.99,49.99,69.99,59.99,https://images.brickset.com/sets/images/72005-1.jpg,522,292,0.087855888
26432,31065,1,Creator,,2017,Park Street Townhouse,2,566,44.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/31065-1.jpg,3495,1996,0.079487633
28503,21043,1,Architecture,Skylines,2019,San Francisco,,565,44.99,49.99,69.99,49.99,https://images.brickset.com/sets/images/21043-1.jpg,2018,1470,0.079628319
26697,70915,1,The LEGO Batman Movie,,2017,Two-Face Double Demolition,4,564,49.99,59.99,74.99,49.99,https://images.brickset.com/sets/images/70915-1.jpg,2776,1315,0.088634752
27943,41346,1,Friends,,2018,Friendship Box,,563,22.49,49.99,64.99,49.99,https://images.brickset.com/sets/images/41346-1.jpg,295,179,0.039946714
26543,60140,1,City,Police,2017,Bulldozer Break-In,5,561,64.99,69.99,89.99,59.99,https://images.brickset.com/sets/images/60140-1.jpg,1904,1273,0.115846702
26717,75185,1,Star Wars,Original Content,2017,Tracker I,4,557,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75185-1.jpg,2186,1395,0.116678636
27425,70642,1,Ninjago,Sons of Garmadon,2018,Killow vs. Samurai X,3,556,44.99,49.99,54.99,49.99,https://images.brickset.com/sets/images/70642-1.jpg,883,484,0.080917266
26711,75177,1,Star Wars,The Last Jedi,2017,First Order Heavy Scout Walker,4,554,49.99,49.99,64.99,59.99,https://images.brickset.com/sets/images/75177-1.jpg,3507,1022,0.090234657
27424,70641,1,Ninjago,Sons of Garmadon,2018,Ninja Nightcrawler,3,552,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/70641-1.jpg,1202,473,0.063387681
27906,21041,1,Architecture,Landmark Series,2018,Great Wall of China,,551,44.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/21041-1.jpg,2485,1455,0.081651543
28223,70829,1,The Lego Movie 2: The Second Part,,2019,Emmet and Lucy's Escape Buggy!,4,550,44.99,49.99,69.99,49.99,https://images.brickset.com/sets/images/70829-1.jpg,1358,1031,0.0818
27513,21144,1,Minecraft,Minifig-scale,2018,The Farm Cottage ,3,549,64.99,49.99,59.99,59.99,https://images.brickset.com/sets/images/21144-1.jpg,640,451,0.118378871
24927,70612,1,The LEGO Ninjago Movie,,2017,Green Ninja Mech Dragon,4,544,44.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/70612-1.jpg,4876,1104,0.082702206
27423,70640,1,Ninjago,Sons of Garmadon,2018,S.O.G. Headquarters,5,530,39.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/70640-1.jpg,692,274,0.07545283
28398,60210,1,City,Sky Police,2019,Air Base,6,529,69.99,89.99,119.99,74.99,https://images.brickset.com/sets/images/60210-1.jpg,228,606,0.132306238
28367,76125,1,Marvel Super Heroes,Avengers: Endgame,2019,Iron Man Hall of Armour,6,524,54.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/76125-1.jpg,2980,1875,0.104942748
29208,45678,1,Education,SPIKE Prime,2019,SPIKE Prime Set,,523,,,,,https://images.brickset.com/sets/images/45678-1.jpg,2,159,0
26478,70351,1,Nexo Knights,Season 3,2017,Clay's Falcon Fighter Blaster,3,523,44.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/70351-1.jpg,1069,489,0.086022945
28047,70658,1,Ninjago,Hunted,2018,Oni Titan,4,522,44.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/70658-1.jpg,697,667,0.086187739
27280,70631,1,The LEGO Ninjago Movie,,2017,Garmadon's Volcano Lair,5,521,49.99,49.99,64.99,49.99,https://images.brickset.com/sets/images/70631-1.jpg,1485,586,0.095950096
29246,BL19012,1,Miscellaneous,BrickLink AFOL Designer Set,2019,Bikes!,,519,,,,,https://images.brickset.com/sets/images/BL19012-1.jpg,120,281,0
27501,75211,1,Star Wars,Solo,2018,Imperial TIE Fighter,4,519,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75211-1.jpg,4956,2082,0.12522158
27545,66550,1,City,Product Collection,2017,City Police Value Pack,,518,,,,,https://images.brickset.com/sets/images/66550-1.jpg,167,107,0
28084,41456,1,Unikitty,,2018,Unikingdom Fairground Fun,6,515,39.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/41456-1.jpg,490,362,0.077650485
27692,42075,1,Technic,,2018,First Responder,,513,34.99,49.99,64.99,39.99,https://images.brickset.com/sets/images/42075-1.jpg,1403,414,0.068206628
28558,60215,1,City,Fire,2019,Fire Station,4,509,59.99,69.99,89.99,59.99,https://images.brickset.com/sets/images/60215-1.jpg,577,585,0.117858546
27476,72004,1,Nexo Knights,Season 5,2018,Tech Wizard Showdown,3,506,39.99,39.99,54.99,49.99,https://images.brickset.com/sets/images/72004-1.jpg,819,401,0.079031621
28987,76130,1,Marvel Super Heroes,Spider-Man: Far From Home,2019,Stark Jet and the Drone Attack,,504,54.99,69.99,89.99,59.99,https://images.brickset.com/sets/images/76130-1.jpg,876,1379,0.109107143
29054,75241,1,Star Wars,Episode V,2019,Action Battle Echo Base Defence,6,504,54.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/75241-1.jpg,475,765,0.109107143
26556,10703,1,Classic,,2017,Creative Builder Box,,502,19.99,,,24.99,https://images.brickset.com/sets/images/10703-1.jpg,1413,394,0.039820717
28224,70830,1,The Lego Movie 2: The Second Part,,2019,Sweet Mayhem's Systar Starship!,3,502,59.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/70830-1.jpg,1333,1280,0.119501992
26469,21133,1,Minecraft,Minifig-scale,2017,The Witch Hut,2,502,64.99,59.99,74.99,69.99,https://images.brickset.com/sets/images/21133-1.jpg,508,594,0.129462151
28128,21047,1,Architecture,Skylines,2018,Las Vegas,,501,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/21047-1.jpg,2399,977,0.069840319
27948,41353,1,Friends,Seasonal,2018,Friends Advent Calendar,,500,22.99,29.99,39.99,29.99,https://images.brickset.com/sets/images/41353-1.jpg,1084,113,0.04598
28088,75956,1,Harry Potter,Philosopher's Stone,2018,Quidditch Match,6,500,34.99,39.99,49.99,39.99,https://images.brickset.com/sets/images/75956-1.jpg,4383,1644,0.06998
29278,75947,1,Harry Potter,Prisoner of Azkaban,2019,Hagrid's Hut: Buckbeak's Rescue,6,496,49.99,59.99,79.99,59.99,https://images.brickset.com/sets/images/75947-1.jpg,1190,2284,0.10078629
29051,75240,1,Star Wars,Resistance,2019,Major Vonreg's TIE Fighter,4,496,64.99,69.99,89.99,69.99,https://images.brickset.com/sets/images/75240-1.jpg,1289,1429,0.131028226
26127,21308,1,Ideas,Licensed,2017,Adventure Time,,495,44.99,49.99,64.99,34.99,https://images.brickset.com/sets/images/21308-1.jpg,2000,753,0.090888889
24926,70611,1,The LEGO Ninjago Movie,,2017,Water Strider,4,494,39.99,29.99,49.99,39.99,https://images.brickset.com/sets/images/70611-1.jpg,2709,688,0.080951417
